date,USDEUR,CHFGBP,RUBUSD,PLNUSD,investor_id,USDGBP
22/07/2017,,,59.23,,2,1.3
23/07/2017,,,59.23,,2,1.3
24/07/2017,,,59.97,,2,1.303
25/07/2017,,,59.95,,2,1.303
26/07/2017,,,59.54,,2,1.311
27/07/2017,,,59.37,,2,1.308
28/07/2017,,,59.48,,2,1.313
29/07/2017,,,59.48,,2,1.313
30/07/2017,,,59.48,,2,1.314
31/07/2017,,,59.73,,2,1.319
01/08/2017,,,60.17,,2,1.321
02/08/2017,,,60.49,,2,1.323
03/08/2017,,,60.3,,2,1.314
04/08/2017,,,59.94,,2,1.303
05/08/2017,,,59.94,,2,1.304
06/08/2017,,,59.94,,2,1.305
07/08/2017,,,59.96,,2,1.304
08/08/2017,,,59.79,,2,1.298
09/08/2017,,,60.07,,2,1.301
10/08/2017,,,59.99,,2,1.298
11/08/2017,,,59.79,,2,1.301
12/08/2017,,,59.79,,2,1.301
13/08/2017,,,59.79,,2,1.301
14/08/2017,,,59.81,,2,1.296
15/08/2017,,,59.75,,2,1.287
16/08/2017,,,59.41,,2,1.289
17/08/2017,,,59.04,,2,1.287
18/08/2017,,,59.04,,2,1.287
19/08/2017,,,59.04,,2,1.287
20/08/2017,,,58.9,,2,1.287
21/08/2017,,,59.07,,2,1.29
22/08/2017,,,58.98,,2,1.282
23/08/2017,,,58.97,,2,1.28
24/08/2017,,,59.13,,2,1.28
25/08/2017,,,58.58,,2,1.288
26/08/2017,,,58.58,,2,1.289
27/08/2017,,,58.56,,2,1.29
28/08/2017,,,58.43,,2,1.293
29/08/2017,,,58.76,,2,1.292
30/08/2017,,,58.46,,2,1.292
31/08/2017,,,57.98,,2,1.294
01/09/2017,,,57.47,,2,1.295
02/09/2017,,,57.47,,2,1.295
03/09/2017,,,57.47,,2,1.296
04/09/2017,,,57.74,,2,1.292
05/09/2017,,,57.55,,2,1.304
06/09/2017,,,57.34,,2,1.305
07/09/2017,,,56.91,,2,1.31
08/09/2017,,,57.29,,2,1.32
09/09/2017,,,57.29,,2,1.32
10/09/2017,,,57.32,,2,1.32
11/09/2017,,,57.22,,2,1.317
12/09/2017,,,57.63,,2,1.329
13/09/2017,,,57.91,,2,1.32
14/09/2017,,,57.53,,2,1.34
15/09/2017,,,57.57,,2,1.359
16/09/2017,,,57.57,,2,1.36
17/09/2017,,,57.67,,2,1.357
18/09/2017,,,58.07,,2,1.352
19/09/2017,,,58.08,,2,1.351
20/09/2017,,,58.12,,2,1.349
21/09/2017,,,57.86,,2,1.358
22/09/2017,,,57.5,,2,1.349
23/09/2017,,,57.5,,2,1.35
24/09/2017,,,57.6,,2,1.351
25/09/2017,,,57.55,,2,1.348
26/09/2017,,,57.86,,2,1.344
27/09/2017,,,58.17,,2,1.34
28/09/2017,,,57.89,,2,1.343
29/09/2017,,,57.51,,2,1.34
30/09/2017,,1.3057,57.51,,2,1.34
01/10/2017,,,57.52,,2,1.34
02/10/2017,,,57.88,,2,1.327
03/10/2017,,,57.91,,2,1.324
04/10/2017,,,57.65,,2,1.323
05/10/2017,,,57.71,,2,1.311
06/10/2017,,,58.12,,2,1.306
07/10/2017,,,58.11,,2,1.306
08/10/2017,,,58.18,,2,1.308
09/10/2017,,,58.25,,2,1.314
10/10/2017,,,57.94,,2,1.321
11/10/2017,,,57.8,,2,1.324
12/10/2017,,,57.64,,2,1.326
13/10/2017,,,57.24,,2,1.329
14/10/2017,,,57.14,,2,1.329
15/10/2017,,,57.2,,2,1.329
16/10/2017,,,57.19,,2,1.325
17/10/2017,,,57.28,,2,1.319
18/10/2017,,,57.38,,2,1.321
19/10/2017,,,57.24,,2,1.315
20/10/2017,,,57.45,,2,1.319
21/10/2017,,,57.45,,2,1.32
22/10/2017,,,57.55,,2,1.319
23/10/2017,,,57.49,,2,1.321
24/10/2017,,,57.62,,2,1.313
25/10/2017,,,57.72,,2,1.327
26/10/2017,,,57.84,,2,1.313
27/10/2017,,,57.99,,2,1.313
28/10/2017,,,57.99,,2,1.313
29/10/2017,,,58.1,,2,1.313
30/10/2017,,,57.9,,2,1.321
31/10/2017,,,58.23,,2,1.329
01/11/2017,,,58.21,,2,1.325
02/11/2017,,,58.26,,2,1.305
03/11/2017,,,59.08,,2,1.308
04/11/2017,,,59.02,,2,1.308
05/11/2017,,,58.93,,2,1.308
06/11/2017,,,58.26,,2,1.317
07/11/2017,,,59.34,,2,1.317
08/11/2017,,,59.11,,2,1.311
09/11/2017,,,59.31,,2,1.314
10/11/2017,,,59.13,,2,1.319
11/11/2017,,,59.21,,2,1.319
12/11/2017,,,59.2,,2,1.312
13/11/2017,,,59.37,,2,1.312
14/11/2017,,,60.31,,2,1.316
15/11/2017,,,60.17,,2,1.317
16/11/2017,,,59.66,,2,1.32
17/11/2017,,,58.93,,2,1.321
18/11/2017,,,59.1,,2,1.321
19/11/2017,,,59.1,,2,1.32
20/11/2017,,,59.37,,2,1.324
21/11/2017,,,59.11,,2,1.324
22/11/2017,,,58.38,,2,1.332
23/11/2017,,,58.42,,2,1.33
24/11/2017,,,58.22,,2,1.334
25/11/2017,,,58.36,,2,1.334
26/11/2017,,,58.38,,2,1.332
27/11/2017,,,58.44,,2,1.332
28/11/2017,,,58.38,,2,1.336
29/11/2017,,,58.6,,2,1.342
30/11/2017,,,58.45,,2,1.353
01/12/2017,,,58.85,,2,1.347
02/12/2017,,,58.89,,2,1.347
03/12/2017,,,58.8,,2,1.349
04/12/2017,,,58.77,,2,1.347
05/12/2017,,,58.76,,2,1.341
06/12/2017,,,59.16,,2,1.339
07/12/2017,,,59.2,,2,1.348
08/12/2017,,,59.24,,2,1.339
09/12/2017,,,59.09,,2,1.339
10/12/2017,,,59.08,,2,1.339
11/12/2017,,,58.91,,2,1.335
12/12/2017,,,59.18,,2,1.332
13/12/2017,,,58.55,,2,1.341
14/12/2017,,,58.81,,2,1.343
15/12/2017,,,58.8,,2,1.332
16/12/2017,,,58.8,,2,1.332
17/12/2017,,,58.6,,2,1.332
18/12/2017,,,58.64,,2,1.338
19/12/2017,,,58.74,,2,1.339
20/12/2017,,,58.7,,2,1.337
21/12/2017,,,58.41,,2,1.338
22/12/2017,,,58.28,,2,1.336
23/12/2017,,,58.3,,2,1.336
24/12/2017,,,58.29,,2,1.336
25/12/2017,,,58.04,,2,1.337
26/12/2017,,,57.64,,2,1.337
27/12/2017,,,57.74,,2,1.34
28/12/2017,,,57.57,,2,1.344
29/12/2017,,,57.64,,2,1.351
30/12/2017,,,57.63,,2,1.351
31/12/2017,,1.3159,57.61,,2,1.351
01/01/2018,,,57.58,,2,1.351
02/01/2018,,,57.53,,2,1.359
03/01/2018,,,57.12,,2,1.351
04/01/2018,,,56.97,,2,1.355
05/01/2018,,,56.84,,2,1.357
06/01/2018,,,56.84,,2,1.357
07/01/2018,,,56.99,,2,1.357
08/01/2018,,,57.09,,2,1.357
09/01/2018,,,56.86,,2,1.353
10/01/2018,,,57.02,,2,1.351
11/01/2018,,,56.5,,2,1.354
12/01/2018,,,56.59,,2,1.373
13/01/2018,,,56.61,,2,1.373
14/01/2018,,,56.55,,2,1.373
15/01/2018,,,56.31,,2,1.38
16/01/2018,,,56.45,,2,1.38
17/01/2018,,,56.87,,2,1.383
18/01/2018,,,56.49,,2,1.389
19/01/2018,,,56.71,,2,1.386
20/01/2018,,,56.72,,2,1.386
21/01/2018,,,56.59,,2,1.389
22/01/2018,,,56.46,,2,1.398
23/01/2018,,,56.35,,2,1.401
24/01/2018,,,56.18,,2,1.422
25/01/2018,,,55.88,,2,1.415
26/01/2018,,,56.24,,2,1.417
27/01/2018,,,56.24,,2,1.417
28/01/2018,,,56.21,,2,1.415
29/01/2018,,,56.28,,2,1.407
30/01/2018,,,56.32,,2,1.415
31/01/2018,,,56.18,,2,1.42
01/02/2018,,,55.94,,2,1.427
02/02/2018,,,56.56,,2,1.412
03/02/2018,,,56.52,,2,1.412
04/02/2018,,,56.41,,2,1.411
05/02/2018,,,57.29,,2,1.394
06/02/2018,,,56.85,,2,1.396
07/02/2018,,,57.81,,2,1.388
08/02/2018,,,58.28,,2,1.393
09/02/2018,,,58.33,,2,1.383
10/02/2018,,,58.33,,2,1.383
11/02/2018,,,58.32,,2,1.382
12/02/2018,,,57.75,,2,1.385
13/02/2018,,,57.62,,2,1.388
14/02/2018,,,56.69,,2,1.401
15/02/2018,,,56.39,,2,1.41
16/02/2018,,,56.38,,2,1.403
17/02/2018,,,56.38,,2,1.403
18/02/2018,,,56.44,,2,1.403
19/02/2018,,,56.38,,2,1.399
20/02/2018,,,56.51,,2,1.4
21/02/2018,,,56.71,,2,1.391
22/02/2018,,,56.47,,2,1.395
23/02/2018,,,56.27,,2,1.397
24/02/2018,,,56.27,,2,1.397
25/02/2018,,,56.32,,2,1.397
26/02/2018,,,55.63,,2,1.397
27/02/2018,,,56.22,,2,1.391
28/02/2018,,,56.32,,2,1.375
01/03/2018,,,56.79,,2,1.377
02/03/2018,,1.295064753,56.78,,2,1.381
03/03/2018,,,56.78,,2,1.381
04/03/2018,,,56.95,,2,1.379
05/03/2018,,,56.41,,2,1.385
06/03/2018,,,56.84,,2,1.39
07/03/2018,,,56.79,,2,1.39
08/03/2018,,,57.08,,2,1.38
09/03/2018,,,56.62,,2,1.385
10/03/2018,,,56.62,,2,1.385
11/03/2018,,,56.65,,2,1.385
12/03/2018,,,56.87,,2,1.391
13/03/2018,,,57.04,,2,1.397
14/03/2018,,,56.94,,2,1.397
15/03/2018,,,57.41,,2,1.394
16/03/2018,,,57.49,,2,1.394
17/03/2018,,,57.49,,2,1.394
18/03/2018,,,57.46,,2,1.394
19/03/2018,,,57.73,,2,1.402
20/03/2018,,,57.5,,2,1.4
21/03/2018,,,56.84,,2,1.414
22/03/2018,,,57.31,,2,1.411
23/03/2018,,,57.2,,2,1.414
24/03/2018,,,57.2,,2,1.414
25/03/2018,,,57.12,,2,1.415
26/03/2018,,,57.22,,2,1.424
27/03/2018,,,57.41,,2,1.417
28/03/2018,,,57.72,,2,1.408
29/03/2018,,,57.25,,2,1.403
30/03/2018,,,57.32,,2,1.402
31/03/2018,,1.3369,57.1,,2,1.402
01/04/2018,,,57.11,,2,1.404
02/04/2018,,,57.44,,2,1.405
03/04/2018,,,57.62,,2,1.407
04/04/2018,,,57.67,,2,1.409
05/04/2018,,,57.63,,2,1.401
06/04/2018,,,57.97,,2,1.409
07/04/2018,,,58.12,,2,1.409
08/04/2018,,,58.07,,2,1.409
09/04/2018,,,60.62,,2,1.413
10/04/2018,,,62.92,,2,1.418
11/04/2018,,,62.41,,2,1.419
12/04/2018,,,62.02,,2,1.424
13/04/2018,,,61.99,,2,1.424
14/04/2018,,,61.99,,2,1.424
15/04/2018,,,62.02,,2,1.424
16/04/2018,,,61.22,,2,1.434
17/04/2018,,,61.52,,2,1.43
18/04/2018,,,60.84,,2,1.42
19/04/2018,,,60.95,,2,1.408
20/04/2018,,,61.35,,2,1.4
21/04/2018,,,61.39,,2,1.4
22/04/2018,,,61.36,,2,1.4
23/04/2018,,,61.78,,2,1.394
24/04/2018,,,61.51,,2,1.399
25/04/2018,,,62.4,,2,1.394
26/04/2018,,,62.68,,2,1.392
27/04/2018,,,62.09,,2,1.378
28/04/2018,,,62.09,,2,1.378
29/04/2018,,,62.32,,2,1.377
30/04/2018,,,62.93,,2,1.377
01/05/2018,,,63.4,,2,1.361
02/05/2018,,,63.75,,2,1.357
03/05/2018,,,62.95,,2,1.357
04/05/2018,,,62.94,,2,1.353
05/05/2018,,,62.5,,2,1.353
06/05/2018,,,62.45,,2,1.353
07/05/2018,,,62.88,,2,1.357
08/05/2018,,,63.46,,2,1.355
09/05/2018,,1.360310986,63.03,,2,1.354
10/05/2018,,,61.7,,2,1.352
11/05/2018,,,61.88,,2,1.355
12/05/2018,,,61.87,,2,1.355
13/05/2018,,,61.77,,2,1.355
14/05/2018,,,61.82,,2,1.356
15/05/2018,,,62.24,,2,1.35
16/05/2018,,,61.65,,2,1.355
17/05/2018,,,62.13,,2,1.351
18/05/2018,,,62.29,,2,1.347
19/05/2018,,,62.29,,2,1.347
20/05/2018,,,62.34,,2,1.348
21/05/2018,,,61.53,,2,1.343
22/05/2018,,,61.2,,2,1.344
23/05/2018,,,61.29,,2,1.337
24/05/2018,,,61.53,,2,1.338
25/05/2018,,,62.17,,2,1.331
26/05/2018,,,62.17,,2,1.331
27/05/2018,,,62.14,,2,1.331
28/05/2018,,,62.29,,2,1.331
29/05/2018,,,62.87,,2,1.325
30/05/2018,,,62.1,,2,1.328
31/05/2018,,,62.3,,2,1.329
01/06/2018,,,62.17,,2,1.335
02/06/2018,,,62.23,,2,1.335
03/06/2018,,,62.15,,2,1.335
04/06/2018,,,62.02,,2,1.332
05/06/2018,,,62.07,,2,1.341
06/06/2018,,,61.68,,2,1.342
07/06/2018,,,62.34,,2,1.342
08/06/2018,,,62.3,,2,1.339
09/06/2018,,,62.34,,2,1.341
10/06/2018,,,62.38,,2,1.341
11/06/2018,,,62.76,,2,1.337
12/06/2018,,,63.04,,2,1.337
13/06/2018,,,62.54,,2,1.338
14/06/2018,,,62.56,,2,1.326
15/06/2018,,,63.13,,2,1.328
16/06/2018,,,63.13,,2,1.328
17/06/2018,,,62.98,,2,1.327
18/06/2018,,,63.37,,2,1.326
19/06/2018,,,63.81,,2,1.317
20/06/2018,,,63.56,,2,1.317
21/06/2018,,,63.84,,2,1.325
22/06/2018,,,62.94,,2,1.327
23/06/2018,,,62.94,,2,1.327
24/06/2018,,,62.94,,2,1.326
25/06/2018,,,62.75,,2,1.328
26/06/2018,,,63.08,,2,1.322
27/06/2018,,,63.1,,2,1.312
28/06/2018,,,62.83,,2,1.307
29/06/2018,,,62.75,,2,1.321
30/06/2018,,1.3075,62.75,,2,1.321
01/07/2018,,,62.94,,2,1.321
02/07/2018,,,63.81,,2,1.314
03/07/2018,,,63.12,,2,1.319
04/07/2018,,,63.33,,2,1.323
05/07/2018,,,63.15,,2,1.322
06/07/2018,,,62.91,,2,1.329
07/07/2018,,,62.91,,2,1.328
08/07/2018,,,62.9,,2,1.329
09/07/2018,,,62.38,,2,1.325
10/07/2018,,,61.76,,2,1.326
11/07/2018,,,62.34,,2,1.321
12/07/2018,,,62.22,,2,1.318
13/07/2018,,,62.55,,2,1.323
14/07/2018,,,62.55,,2,1.323
15/07/2018,,,62.49,,2,1.323
16/07/2018,,,62.31,,2,1.324
17/07/2018,,,62.62,,2,1.31
18/07/2018,,,63,,2,1.308
19/07/2018,,,63.58,,2,1.302
20/07/2018,,,63.44,,2,1.313
21/07/2018,,,63.49,,2,1.314
22/07/2018,,,63.37,,2,1.315
23/07/2018,,,62.95,,2,1.31
24/07/2018,,,63.34,,2,1.315
25/07/2018,,,62.79,,2,1.32
26/07/2018,,,62.92,,2,1.311
27/07/2018,,,62.75,,2,1.311
28/07/2018,,,62.75,,2,1.311
29/07/2018,,,62.7,,2,1.311
30/07/2018,,,62.21,,2,1.313
31/07/2018,,,62.22,,2,1.312
01/08/2018,,,62.94,,2,1.313
02/08/2018,,,63.29,,2,1.302
03/08/2018,,,63.31,,2,1.3
04/08/2018,,,63.31,,2,1.3
05/08/2018,,,63.31,,2,1.3
06/08/2018,,,63.69,,2,1.294
07/08/2018,,,63.48,,2,1.295
08/08/2018,,,65.56,,2,1.288
09/08/2018,,,66.56,,2,1.283
10/08/2018,,,67.66,,2,1.277
11/08/2018,,,67.66,,2,1.277
12/08/2018,,,67.82,,2,1.276
13/08/2018,,,67.59,,2,1.276
14/08/2018,,,66.84,,2,1.272
15/08/2018,,,67.29,,2,1.269
16/08/2018,,,66.84,,2,1.271
17/08/2018,,,66.97,,2,1.276
18/08/2018,,,66.97,,2,1.276
19/08/2018,,,67.05,,2,1.275
20/08/2018,,,66.96,,2,1.28
21/08/2018,,,67.27,,2,1.291
22/08/2018,,,68.02,,2,1.29
23/08/2018,,,68.2,,2,1.281
24/08/2018,,,67.06,,2,1.284
25/08/2018,,,67.06,,2,1.285
26/08/2018,,,67.12,,2,1.286
27/08/2018,,,67.44,,2,1.29
28/08/2018,,,67.78,,2,1.287
29/08/2018,,,67.91,,2,1.304
30/08/2018,,,68.2,,2,1.301
31/08/2018,,,67.48,,2,1.296
01/09/2018,,,67.48,,2,1.296
02/09/2018,,,67.56,,2,1.292
03/09/2018,,,67.9,,2,1.287
04/09/2018,,,68.13,,2,1.286
05/09/2018,,,68.15,,2,1.291
06/09/2018,,,69.15,,2,1.292
07/09/2018,,,69.88,,2,1.292
08/09/2018,,,69.88,,2,1.292
09/09/2018,,,69.7,,2,1.293
10/09/2018,,,70.54,,2,1.302
11/09/2018,,,69.38,,2,1.301
12/09/2018,,,68.91,,2,1.304
13/09/2018,,,68.24,,2,1.311
14/09/2018,,,67.97,,2,1.307
15/09/2018,,,68,,2,1.307
16/09/2018,,,68.01,,2,1.307
17/09/2018,,,68.13,,2,1.314
18/09/2018,,,67.34,,2,1.317
19/09/2018,,,66.79,,2,1.314
20/09/2018,,,66.34,,2,1.327
21/09/2018,,,66.47,,2,1.307
22/09/2018,,,66.82,,2,1.307
23/09/2018,,,66.56,,2,1.308
24/09/2018,,,65.87,,2,1.312
25/09/2018,,,65.74,,2,1.318
26/09/2018,,,65.81,,2,1.317
27/09/2018,,,65.54,,2,1.307
28/09/2018,,,65.58,,2,1.303
29/09/2018,,,65.58,,2,1.303
30/09/2018,,1.2792,65.58,,2,1.304
01/10/2018,,,64.94,,2,1.304
02/10/2018,,,65.39,,2,1.298
03/10/2018,,,65.9,,2,1.294
04/10/2018,,,66.82,,2,1.302
05/10/2018,,,66.6,,2,1.312
06/10/2018,,,66.62,,2,1.312
07/10/2018,,,66.57,,2,1.313
08/10/2018,,,66.63,,2,1.309
09/10/2018,,,66.2,,2,1.315
10/10/2018,,,66.9,,2,1.321
11/10/2018,,,66.22,,2,1.323
12/10/2018,,,66.03,,2,1.315
13/10/2018,,,66.03,,2,1.315
14/10/2018,,,65.96,,2,1.31
15/10/2018,,,65.54,,2,1.315
16/10/2018,,,65.29,,2,1.319
17/10/2018,,,65.51,,2,1.31
18/10/2018,,,65.78,,2,1.302
19/10/2018,,,65.46,,2,1.307
20/10/2018,,,65.46,,2,1.307
21/10/2018,,,65.52,,2,1.306
22/10/2018,,,65.17,,2,1.296
23/10/2018,,,65.52,,2,1.298
24/10/2018,,,65.52,,2,1.289
25/10/2018,,,65.5,,2,1.282
26/10/2018,,,65.66,,2,1.283
27/10/2018,,,65.66,,2,1.283
28/10/2018,,,65.78,,2,1.283
29/10/2018,,,65.78,,2,1.28
30/10/2018,,,65.47,,2,1.271
31/10/2018,,,65.72,,2,1.277
01/11/2018,,,65.65,,2,1.3
02/11/2018,,,66.12,,2,1.298
03/11/2018,,,66.12,,2,1.298
04/11/2018,,,66.06,,2,1.3
05/11/2018,,,66.03,,2,1.306
06/11/2018,,,66.01,,2,1.311
07/11/2018,,,66.16,,2,1.313
08/11/2018,,,66.87,,2,1.307
09/11/2018,,,67.89,,2,1.298
10/11/2018,,,67.89,,2,1.298
11/11/2018,,,67.85,,2,1.294
12/11/2018,,,67.82,,2,1.286
13/11/2018,,,67.94,,2,1.301
14/11/2018,,,67.06,,2,1.298
15/11/2018,,,65.87,,2,1.276
16/11/2018,,,65.95,,2,1.284
17/11/2018,,,65.95,,2,1.284
18/11/2018,,,65.99,,2,1.283
19/11/2018,,,65.56,,2,1.286
20/11/2018,,,66.05,,2,1.279
21/11/2018,,,65.67,,2,1.277
22/11/2018,,,65.6,,2,1.288
23/11/2018,,,66.18,,2,1.282
24/11/2018,,,66.23,,2,1.282
25/11/2018,,,66.51,,2,1.281
26/11/2018,,,67.09,,2,1.281
27/11/2018,,,67.02,,2,1.274
28/11/2018,,,67.38,,2,1.282
29/11/2018,,,66.07,,2,1.278
30/11/2018,,,67.02,,2,1.276
01/12/2018,,,67.11,,2,1.275
02/12/2018,,,66.71,,2,1.275
03/12/2018,,,66.55,,2,1.272
04/12/2018,,,66.81,,2,1.272
05/12/2018,,,66.49,,2,1.273
06/12/2018,,,66.81,,2,1.278
07/12/2018,,,66.38,,2,1.273
08/12/2018,,,66.38,,2,1.273
09/12/2018,,,66.33,,2,1.272
10/12/2018,,,66.65,,2,1.256
11/12/2018,,,66.37,,2,1.249
12/12/2018,,,66.38,,2,1.263
13/12/2018,,,66.32,,2,1.265
14/12/2018,,,66.76,,2,1.259
15/12/2018,,,66.76,,2,1.259
16/12/2018,,,66.64,,2,1.258
17/12/2018,,,66.64,,2,1.261
18/12/2018,,,67.4,,2,1.265
19/12/2018,,,67.41,,2,1.263
20/12/2018,,,68.25,,2,1.267
21/12/2018,,,68.88,,2,1.266
22/12/2018,,,68.88,,2,1.266
23/12/2018,,,68.72,,2,1.265
24/12/2018,,,68.61,,2,1.271
25/12/2018,,,68.72,,2,1.269
26/12/2018,,,68.65,,2,1.265
27/12/2018,,,69.56,,2,1.264
28/12/2018,,,69.47,,2,1.271
29/12/2018,,,69.47,,2,1.271
30/12/2018,,,69.52,,2,1.269
31/12/2018,,1.253,69.17,,2,1.274
01/01/2019,,,68.89,,2,1.275
02/01/2019,,,69.03,,2,1.252
03/01/2019,,,68.86,,2,1.263
04/01/2019,,,67.15,,2,1.273
05/01/2019,,,67.15,,2,1.273
06/01/2019,,,67.57,,2,1.273
07/01/2019,,,66.75,,2,1.278
08/01/2019,,,66.89,,2,1.274
09/01/2019,,,66.65,,2,1.28
10/01/2019,,,66.87,,2,1.275
11/01/2019,,,66.86,,2,1.285
12/01/2019,,,66.86,,2,1.285
13/01/2019,,,66.85,,2,1.285
14/01/2019,,,66.99,,2,1.287
15/01/2019,,,67.01,,2,1.287
16/01/2019,,,66.32,,2,1.288
17/01/2019,,,66.35,,2,1.298
18/01/2019,,,66.14,,2,1.288
19/01/2019,,,66.14,,2,1.288
20/01/2019,,,66.21,,2,1.285
21/01/2019,,,66.36,,2,1.289
22/01/2019,,,66.48,,2,1.296
23/01/2019,,,66.04,,2,1.308
24/01/2019,,,65.73,,2,1.312
25/01/2019,,,65.95,,2,1.32
26/01/2019,,,66.01,,2,1.32
27/01/2019,,,65.75,,2,1.321
28/01/2019,,,66.21,,2,1.316
29/01/2019,,,65.96,,2,1.308
30/01/2019,,,65.41,,2,1.312
31/01/2019,,,65.36,,2,1.311
01/02/2019,,,65.43,,2,1.309
02/02/2019,,,65.43,,2,1.309
03/02/2019,,,65.45,,2,1.308
04/02/2019,,,65.54,,2,1.303
05/02/2019,,,65.61,,2,1.296
06/02/2019,,,65.78,,2,1.293
07/02/2019,,,65.89,,2,1.295
08/02/2019,,,65.42,,2,1.294
09/02/2019,,,65.49,,2,1.295
10/02/2019,,,65.4,,2,1.294
11/02/2019,,,65.77,,2,1.286
12/02/2019,,,65.83,,2,1.289
13/02/2019,,,65.92,,2,1.285
14/02/2019,,,66.62,,2,1.28
15/02/2019,,,66.25,,2,1.29
16/02/2019,,,66.25,,2,1.29
17/02/2019,,,66.21,,2,1.29
18/02/2019,,,66.2,,2,1.292
19/02/2019,,,65.77,,2,1.306
20/02/2019,,,65.63,,2,1.304
21/02/2019,,,65.65,,2,1.304
22/02/2019,,,65.34,,2,1.305
23/02/2019,,,65.37,,2,1.305
24/02/2019,,,65.41,,2,1.306
25/02/2019,,,65.57,,2,1.313
26/02/2019,,,65.65,,2,1.326
27/02/2019,,,65.61,,2,1.332
28/02/2019,,,65.83,,2,1.326
01/03/2019,,,65.89,,2,1.321
02/03/2019,,1.325953651,65.89,,2,1.321
03/03/2019,,1.325953651,65.85,,2,1.324
04/03/2019,,,65.7,,2,1.318
05/03/2019,,,65.82,,2,1.316
06/03/2019,,,65.96,,2,1.318
07/03/2019,,,66.29,,2,1.309
08/03/2019,,,66.35,,2,1.302
09/03/2019,,,66.34,,2,1.302
10/03/2019,,,66.39,,2,1.299
11/03/2019,,,65.87,,2,1.325
12/03/2019,,,65.62,,2,1.308
13/03/2019,,,65.36,,2,1.33
14/03/2019,,,65.48,,2,1.326
15/03/2019,,,64.82,,2,1.329
16/03/2019,,,64.82,,2,1.332
17/03/2019,,,64.83,,2,1.33
18/03/2019,,,64.37,,2,1.325
19/03/2019,,,64.37,,2,1.327
20/03/2019,,,63.84,,2,1.321
21/03/2019,,,63.83,,2,1.313
22/03/2019,,,64.6,,2,1.321
