date,USDEUR,CHFGBP,RUBUSD,PLNUSD,investor_id,USDGBP
20/11/2020,,,76.21,,2,1.327
21/11/2020,,,76.21,,2,1.327
22/11/2020,,,76.21,,2,1.33
23/11/2020,,,76,,2,1.333
24/11/2020,,,75.45,,2,1.336
25/11/2020,,,75.48,,2,1.338
26/11/2020,,,75.69,,2,1.335
27/11/2020,,1.221698113,76.08,,2,1.331
28/11/2020,,,76.08,,2,1.331
29/11/2020,,,76.01,3.752,2,1.333
30/11/2020,,,76.44,3.686,2,1.334
01/12/2020,,,76,3.695,2,1.342
02/12/2020,,,75.26,3.679,2,1.337
03/12/2020,,,74.52,3.687,2,1.345
04/12/2020,,,74.12,3.687,2,1.344
05/12/2020,,,74.12,3.688,2,1.344
06/12/2020,,,73.87,3.694,2,1.342
07/12/2020,,,73.78,3.675,2,1.336
08/12/2020,,,73.38,3.667,2,1.337
09/12/2020,,,73.65,3.646,2,1.337
10/12/2020,,,73.11,3.672,2,1.33
11/12/2020,,,73.15,3.672,2,1.323
12/12/2020,,,73.15,3.664,2,1.323
13/12/2020,,,73.05,3.652,2,1.332
14/12/2020,,,74.14,3.653,2,1.333
15/12/2020,,,73.31,3.639,2,1.344
16/12/2020,,,73.38,3.619,2,1.35
17/12/2020,,,73.13,3.649,2,1.357
18/12/2020,,,73.37,3.649,2,1.352
19/12/2020,,,73.43,3.667,2,1.352
20/12/2020,,,73.49,3.673,2,1.34
21/12/2020,,,74.59,3.697,2,1.345
22/12/2020,,,75.91,3.694,2,1.34
23/12/2020,,,75.06,3.695,2,1.35
24/12/2020,,,74.07,3.698,2,1.356
25/12/2020,,,74.18,3.698,2,1.335
26/12/2020,,,74.06,3.69,2,1.335
27/12/2020,,,73.97,3.679,2,1.357
28/12/2020,,,73.97,3.706,2,1.347
29/12/2020,,,74.06,3.725,2,1.35
30/12/2020,,,74.54,3.732596768,2,1.363
31/12/2020,,1.2285,73.95,3.7538,2,1.367
01/01/2021,,1.2285,73.95,3.7538,2,1.3676
02/01/2021,,1.2285,73.95,3.7248,2,1.3676
03/01/2021,,1.2084,74.19,3.7205,2,1.3684
04/01/2021,,1.1959,74.51,3.6867,2,1.357
05/01/2021,,1.197,74.17,3.6697,2,1.3629
06/01/2021,,1.1964,74.13,3.6826,2,1.3625
07/01/2021,,1.2011,74.63,3.6907,2,1.3569
08/01/2021,,1.2012,74.08,3.6918,2,1.3568
09/01/2021,,1.2012,74.08,3.702,2,1.357
10/01/2021,,1.1996,74.42,3.7219,2,1.3515
11/01/2021,,1.2031,74.66,3.7039,2,1.3523
12/01/2021,,1.2113,73.48,3.7342,2,1.3669
13/01/2021,,1.2108,73.88,3.7372,2,1.3648
14/01/2021,,1.2154,73.36,3.7553,2,1.3684
15/01/2021,,1.211,73.54,3.759,2,1.3587
16/01/2021,,1.211,73.52,3.7602,2,1.3583
17/01/2021,,1.2113,73.6,3.7538,2,1.3575
18/01/2021,,1.2099,73.96,3.7357,2,1.358
19/01/2021,,1.2117,73.81,3.7441,2,1.3644
20/01/2021,,1.2154,73.49,3.7261,2,1.3669
21/01/2021,,1.2155,73.98,3.7298,2,1.3728
22/01/2021,,1.2112,75.25,3.7298,2,1.3683
23/01/2021,,1.2112,75.26,3.73,2,1.3683
24/01/2021,,1.212,75.33,3.7391,2,1.3688
25/01/2021,,1.2145,75.32,3.7432,2,1.3678
26/01/2021,,1.2183,75.41,,2,1.3731
27/01/2021,,1.2155,75.91,3.7581,2,1.3669
28/01/2021,,1.2198,76.2,3.7469,2,1.3724
29/01/2021,,1.2211,75.96,3.7261,2,1.3705
30/01/2021,,1.2212,75.96,3.726,2,1.3704
31/01/2021,,1.221,75.91,3.726060064,2,1.3698
01/02/2021,,1.2262,76.13,3.7372,2,1.3677
02/02/2021,,1.2265,76.26,3.7227,2,1.366
03/02/2021,,1.2263,75.92,3.7265,2,1.3648
04/02/2021,,1.2364,75.53,3.761,2,1.3674
05/02/2021,,1.2346,74.65,3.721,2,1.3736
06/02/2021,,1.2346,74.65,3.721,2,1.3736
07/02/2021,,1.2352,74.62,3.7245,2,1.3738
08/02/2021,,1.2353,74.36,3.715,2,1.3745
09/02/2021,,1.2331,73.91,3.6932,2,1.3817
10/02/2021,,1.2314,73.9,3.7072,2,1.3832
11/02/2021,,1.2294,73.67,3.7115,2,1.3811
12/02/2021,,1.2356,73.65,3.7105,2,1.3853
13/02/2021,,1.2345,73.65,3.7107,2,1.3849
14/02/2021,,1.237,73.61,3.7108,2,1.387
15/02/2021,,1.2382,73.37,3.6979,2,1.3913
16/02/2021,,1.2407,73.58,3.719,2,1.3887
17/02/2021,,1.2459,73.75,3.7291,2,1.3865
18/02/2021,,1.2515,73.87,3.7131,2,1.3968
19/02/2021,,1.256,74.03,3.7014,2,1.401
20/02/2021,,1.256,74.04,3.7011,2,1.4014
21/02/2021,,1.258,74.16,3.6988,2,1.4029
22/02/2021,,1.2604,74.26,3.696,2,1.4071
23/02/2021,,1.2779,74.11,3.7098,2,1.4119
24/02/2021,,1.2827,73.53,3.7038,2,1.4148
25/02/2021,,1.2686,74.74,3.7148,2,1.4007
26/02/2021,,1.2666,74.58,3.7424,2,1.3927
27/02/2021,,1.2666,74.58,3.7424,2,1.3927
28/02/2021,,1.2679,74.69,3.7395,2,1.3972
01/03/2021,,1.2745,74.29,3.7619,2,1.3929
02/03/2021,,1.28507099,73.82,3.7547,2,1.3954
03/03/2021,,1.2812,74.05,3.7723,2,1.3926
04/03/2021,,1.2812,74.59,3.8126,2,1.3891
05/03/2021,,1.2898,74.35,3.8518,2,1.3836
06/03/2021,,1.2898,74.35,3.8518,2,1.3836
07/03/2021,,1.2887,74.34,3.8471,2,1.3853
08/03/2021,,1.294,74.51,3.8795,2,1.3823
09/03/2021,,1.2892,74.06,3.8416,2,1.3889
10/03/2021,,1.2954,73.56,3.838,2,1.3931
11/03/2021,,1.2935,73.34,3.8248,2,1.3989
12/03/2021,,1.2955,73.26,3.8337,2,1.3922
13/03/2021,,1.2955,73.26,3.8337,2,1.3922
14/03/2021,,1.2947,73.33,3.8332,2,1.3929
15/03/2021,,1.2894,72.77,3.8496,2,1.3898
16/03/2021,,1.286,72.9,3.8614,2,1.3901
17/03/2021,,1.2889,73.69,3.8368,2,1.3976
18/03/2021,,1.2913,74.36,3.8775,2,1.3926
19/03/2021,,1.2896,74.25,3.8766,2,1.387
20/03/2021,,1.2896,74.25,3.8766,2,1.387
21/03/2021,,1.2864,74.17,3.89,2,1.3832
22/03/2021,,1.2806,74.81,3.8477,2,1.3865
23/03/2021,,1.2832,76.37,3.9014,2,1.373
24/03/2021,,1.2813,76.65,3.9169,2,1.3688
25/03/2021,,1.2918,76.15,3.9351,2,1.3749
26/03/2021,,1.2955,76.01,3.9359,2,1.3791
27/03/2021,,1.2955,76.01,3.9359,2,1.3791
28/03/2021,,1.2958,75.7,3.932,2,1.379
29/03/2021,,1.2936,75.69,3.9649,2,1.3775
30/03/2021,,1.2944,75.93,3.9726,2,1.3742
31/03/2021,,1.3012,75.72,3.94835551,2,1.3785
01/04/2021,,1.3034,76.3,3.8954,2,1.3833
02/04/2021,,1.3037,76.44,3.9074,2,1.3831
03/04/2021,,1.3037,76.44,3.9074,2,1.3831
04/04/2021,,1.303,76.45,3.9132,2,1.3828
05/04/2021,,1.3024,76.47,3.8858,2,1.3914
06/04/2021,,1.2876,77.13,3.8665,2,1.3831
07/04/2021,,1.2774,77.19,3.8521,2,1.3744
08/04/2021,,1.2693,76.83,3.8141,2,1.3734
09/04/2021,,1.2666,77.43,3.8073,2,1.3706
10/04/2021,,1.2666,77.41,3.8185,2,1.3707
11/04/2021,,1.2689,77.42,3.8089,2,1.3713
12/04/2021,,1.2685,77.33,3.8053,2,1.3753
13/04/2021,,1.2663,75.97,3.82,2,1.376
14/04/2021,,1.2714,76.05,3.8006,2,1.378
15/04/2021,,1.2936,76.11,3.8027,2,1.3784
16/04/2021,,1.2729,75.61,3.7915,2,1.3837
17/04/2021,,1.2729,75.61,3.7908,2,1.3834
18/04/2021,,1.2722,75.99,3.7942,2,1.3822
19/04/2021,,1.2801,76.43,3.7792,2,1.399
20/04/2021,,1.2769,76.86,3.7832,2,1.3937
21/04/2021,,1.2772,76.6,3.7856,2,1.3933
22/04/2021,,1.2692,75.53,3.7996,2,1.3838
23/04/2021,,1.2687,74.87,3.7661,2,1.3879
24/04/2021,,1.2687,74.87,3.7663,2,1.3879
25/04/2021,,1.2674,75.01,3.7652,2,1.3868
26/04/2021,,1.2709,75.02,3.7736,2,1.3897
27/04/2021,,1.271,74.81,3.7802,2,1.3905
28/04/2021,,1.2683,74.4,3.7718,2,1.3954
29/04/2021,,1.2682,74.75,3.7668,2,1.3949
30/04/2021,,1.2614,75.29,3.7928,2,1.3816
01/05/2021,,1.2614,75.29,3.791,2,1.3817
02/05/2021,,1.2616,75.23,3.791,2,1.3821
03/05/2021,,1.2674,74.94,3.7671,2,1.3903
04/05/2021,,1.2689,74.78,3.7916,2,1.3889
05/05/2021,,1.2701,74.83,3.8105,2,1.391
06/05/2021,,1.2611,74.22,3.7887,2,1.3895
07/05/2021,,1.2584,73.75,3.7426,2,1.3985
08/05/2021,,1.2584,73.75,3.7426,2,1.3982
09/05/2021,,1.2641,73.66,3.7409,2,1.4041
10/05/2021,,1.2723,74.31,3.7581,2,1.4129
11/05/2021,,1.278,74.2,3.7383,2,1.4138
12/05/2021,,1.2782,74.7,3.7707,2,1.4063
13/05/2021,,1.2727,74.03,3.7477,2,1.4049
14/05/2021,,1.2721,74.01,3.7278,2,1.41
15/05/2021,,1.2712,74.01,3.7288,2,1.4096
16/05/2021,,1.2711,73.99,3.7278,2,1.4102
17/05/2021,,1.2778,73.8,3.7246,2,1.4146
18/05/2021,,1.2735,73.7,3.7001,2,1.4188
19/05/2021,,1.2755,73.77,3.7184,2,1.4105
20/05/2021,,1.2735,73.47,3.6771,2,1.4185
21/05/2021,,1.2704,73.64,3.692,2,1.4153
22/05/2021,,1.2704,73.62,3.692,2,1.4153
23/05/2021,,1.2692,73.65,3.689,2,1.414
24/05/2021,,1.2699,73.47,3.6698,2,1.4157
25/05/2021,,1.2666,73.51,3.6601,2,1.4143
26/05/2021,,1.2674,73.57,3.6909,2,1.4116
27/05/2021,,1.2741,73.48,3.6835,2,1.4204
28/05/2021,,1.2771,73.2,3.6778,2,1.4192
29/05/2021,,1.2771,73.2,3.6778,2,1.4192
30/05/2021,,1.2764,73.21,3.6777,2,1.4181
31/05/2021,,1.2782,73.43,3.6614,2,1.4226
01/06/2021,,1.2699,73.55,3.6512,2,1.4156
02/06/2021,,1.2729,73.18,3.65,2,1.4174
03/06/2021,,1.2748,73.25,3.6782,2,1.4109
04/06/2021,,1.2733,72.86,3.666,2,1.4158
05/06/2021,,1.2733,72.86,3.666,2,1.4158
06/06/2021,,1.2737,72.93,3.6626,2,1.4164
07/06/2021,,1.2726,72.93,3.6645,2,1.4176
08/06/2021,,1.2691,72.28,3.6661,2,1.4151
09/06/2021,,1.2642,72.34,3.6741,2,1.4111
10/06/2021,,1.2678,71.78,3.6711,2,1.4169
11/06/2021,,1.2667,71.95,3.7182,2,1.4103
12/06/2021,,1.2667,71.95,3.7177,2,1.4103
13/06/2021,,1.2676,72.1,3.715,2,1.4117
14/06/2021,,1.269,72.05,3.7257,2,1.411
15/06/2021,,1.2653,72.24,3.7339,2,1.4082
16/06/2021,,1.2711,72.6,3.7736,2,1.3987
17/06/2021,,1.279,72.38,3.8254,2,1.3939
18/06/2021,,1.272,72.8,3.8375,2,1.3807
19/06/2021,,1.272,72.8,3.8375,2,1.3807
20/06/2021,,1.2749,72.83,3.8351,2,1.3821
21/06/2021,,1.2792,73.12,3.8012,2,1.3925
22/06/2021,,1.2815,72.91,3.7822,2,1.3949
23/06/2021,,1.2825,72.67,3.797,2,1.3966
24/06/2021,,1.2778,72.31,3.789,2,1.3918
25/06/2021,,1.2729,72.21,3.7828,2,1.3882
26/06/2021,,1.2729,72.21,3.7828,2,1.3882
27/06/2021,,1.2737,72.24,3.7797,2,1.3894
28/06/2021,,1.2763,72.23,3.7745,2,1.3877
29/06/2021,,1.2749,72.76,3.7978,2,1.384
30/06/2021,,1.2796,73.07,3.8148,2,1.3832
01/07/2021,,1.2742,73.49,3.8122,2,1.3761
02/07/2021,,1.2739,73.2,3.8011,2,1.3831
03/07/2021,,1.2739,73.2,3.8012,2,1.3833
04/07/2021,,1.2749,73.25,3.8062,2,1.3831
05/07/2021,,1.2777,73.45,3.7938,2,1.3855
06/07/2021,,1.2765,74.55,3.8187,2,1.3804
07/07/2021,,1.2773,74.74,3.845,2,1.38
08/07/2021,,1.2617,74.75,3.8331,2,1.3794
09/07/2021,,1.2708,74.42,3.8289,2,1.3916
10/07/2021,,1.2708,74.42,3.8285,2,1.3913
11/07/2021,,1.2706,74.29,3.8291,2,1.3901
12/07/2021,,1.2708,74.4,3.8378,2,1.3887
13/07/2021,,1.2687,74.38,3.8894,2,1.3806
14/07/2021,,1.2675,74.16,3.8584,2,1.3858
15/07/2021,,1.2694,74.4,3.8775,2,1.3829
16/07/2021,,1.2658,74.08,3.8832,2,1.3771
17/07/2021,,1.2658,74.08,3.8822,2,1.3771
18/07/2021,,1.2641,74.1,3.8816,2,1.3762
19/07/2021,,1.2559,74.7,3.8984,2,1.367
20/07/2021,,1.256,74.38,3.8985,2,1.3634
21/07/2021,,1.2585,73.98,3.8817,2,1.3713
22/07/2021,,1.2659,73.69,3.8772,2,1.3775
23/07/2021,,1.2669,73.81,3.8872,2,1.3732
24/07/2021,,1.2669,73.87,3.8861,2,1.3741
25/07/2021,,1.2652,73.71,3.8879,2,1.3757
26/07/2021,,1.2659,73.72,3.8911,2,1.3827
27/07/2021,,1.2694,73.74,3.8893,2,1.3881
28/07/2021,,1.2652,73.47,3.8803,2,1.3906
29/07/2021,,1.2648,73.19,3.8436,2,1.3964
30/07/2021,,1.2591,73.15,3.8488,2,1.3904
31/07/2021,,1.2591,73.15,3.8488,2,1.3904
01/08/2021,,1.259,73.12,3.8496,2,1.3896
02/08/2021,,1.2565,73.03,3.8398,2,1.3878
03/08/2021,,1.2573,72.93,3.8343,2,1.3914
04/08/2021,,1.2593,73.07,3.8366,2,1.3885
05/08/2021,,1.2638,73.05,3.8378,2,1.3928
06/08/2021,,1.2684,73.5,3.888,2,1.3871
07/08/2021,,1.2727,74.03,3.7477,2,1.4049
08/08/2021,,1.2721,74.01,3.7278,2,1.41
09/08/2021,,1.2743,73.6,3.8867,2,1.3844
10/08/2021,,1.2772,73.87,3.9017,2,1.3843
11/08/2021,,1.2787,73.39,3.8982,2,1.3872
12/08/2021,,1.2745,73.53,3.8984,2,1.3804
13/08/2021,,1.269,73.15,3.8688,2,1.3863
14/08/2021,,1.2735,73.47,3.6771,2,1.4185
15/08/2021,,1.2704,73.64,3.692,2,1.4153
16/08/2021,,1.2631,73.14,3.8699,2,1.385
17/08/2021,,1.2562,73.47,3.8952,2,1.3739
18/08/2021,,1.2611,73.46,3.8877,2,1.3755
19/08/2021,,1.2525,74.28,3.9213,2,1.363
20/08/2021,,1.2494,74.24,3.9161,2,1.3621
21/08/2021,,1.2494,74.28,3.9157,2,1.3624
22/08/2021,,1.2497,74.2,3.9111,2,1.3623
23/08/2021,,1.252,74.08,3.9011,2,1.3722
24/08/2021,,1.2533,73.76,3.8887,2,1.3724
25/08/2021,,1.2576,73.77,3.8826,2,1.3762
26/08/2021,,1.2577,74.27,3.8886,2,1.37
27/08/2021,,1.2543,73.22,3.8789,2,1.3753
28/08/2021,,1.2543,73.25,3.8789,2,1.3753
29/08/2021,,1.2544,73.4,3.8743,2,1.3761
30/08/2021,,1.2619,73.42,3.8626,2,1.3757
31/08/2021,,1.259,73.27,3.8283,2,1.3752
01/09/2021,,1.261,72.98,3.8059,2,1.377
02/09/2021,,1.2654,73.01,3.7972,2,1.3836
03/09/2021,,1.2667,72.79,3.7931,2,1.3858
04/09/2021,,1.2667,72.83,3.7931,2,1.3858
05/09/2021,,1.2665,72.77,3.792,2,1.3858
06/09/2021,,1.2663,72.97,3.8081,2,1.3838
07/09/2021,,1.2672,73.36,3.8091,2,1.3778
08/09/2021,,1.2691,73.25,3.8189,2,1.3766
09/09/2021,,1.2685,72.86,3.8408,2,1.3839
10/09/2021,,1.27,73.15,3.8462,2,1.3844
11/09/2021,,1.27,73.19,3.8462,2,1.3844
12/09/2021,,1.2708,73.1,3.8453,2,1.3838
13/09/2021,,1.2762,72.64,3.8483,2,1.3837
14/09/2021,,1.2706,72.88,3.8539,2,1.3808
15/09/2021,,1.2737,72.24,3.8591,2,1.3848
16/09/2021,,1.2797,72.47,3.8859,2,1.3797
17/09/2021,,1.28,72.84,3.9152,2,1.3739
18/09/2021,,1.28,72.88,3.9152,2,1.3739
19/09/2021,,1.2797,72.81,3.911,2,1.3728
20/09/2021,,1.2676,73.36,3.9261,2,1.3661
21/09/2021,,1.2614,73,3.9388,2,1.3656
22/09/2021,,1.2617,72.95,3.9535,2,1.3618
23/09/2021,,1.269,72.71,3.9278,2,1.3721
24/09/2021,,1.264,72.7,3.9295,2,1.3674
25/09/2021,,1.264,72.51,3.9295,2,1.3674
26/09/2021,,1.2638,72.72,3.9306,2,1.3669
27/09/2021,,1.2684,72.62,3.9323,2,1.3703
28/09/2021,,1.2583,72.86,3.967,2,1.3541
29/09/2021,,1.2549,72.88,3.9934,2,1.343
30/09/2021,,1.256,72.75,3.9803,2,1.3469
30/09/2021,,1.256,72.72,3.9779,2,1.3467
01/10/2021,,1.2607,72.64,3.9465,2,1.3543
02/10/2021,,1.2607,72.67,3.9465,2,1.3543
03/10/2021,,1.2615,72.75,3.9423,2,1.3569
04/10/2021,,1.2586,72.48,3.9508,2,1.3606
05/10/2021,,1.2653,72.29,3.9691,2,1.3625
06/10/2021,,1.2611,72.39,3.9335,2,1.359
07/10/2021,,1.2645,71.78,3.9664,2,1.3619
08/10/2021,,1.2634,71.78,3.9747,2,1.3614
09/10/2021,,1.2634,71.81,3.9751,2,1.3611
10/10/2021,,1.2632,71.75,3.9791,2,1.3615
11/10/2021,,1.2608,71.84,3.9661,2,1.359
12/10/2021,,1.2636,71.85,3.973,2,1.3578
13/10/2021,,1.2631,71.97,3.9429,2,1.3667
14/10/2021,,1.2635,71.4,3.946,2,1.3669
15/10/2021,,1.2683,70.99,3.939,2,1.3704
16/10/2021,,1.2683,70.99,3.939,2,1.3704
17/10/2021,,1.2706,71.03,3.9337,2,1.3761
18/10/2021,,1.2686,71.22,3.9491,2,1.3736
19/10/2021,,1.2733,70.87,3.9414,2,1.3795
20/10/2021,,1.2701,70.83,3.9318,2,1.3823
21/10/2021,,1.2663,71.16,3.9624,2,1.3792
22/10/2021,,1.2591,70.36,3.9537,2,1.3797
23/10/2021,,1.2591,70.3,3.9536,2,1.379
24/10/2021,,1.2616,70.39,3.9495,2,1.3762
25/10/2021,,1.2663,69.82,3.9748,2,1.3764
26/10/2021,,1.2661,69.49,3.9742,2,1.3767
27/10/2021,,1.2608,70.64,3.9844,2,1.3732
28/10/2021,,1.2579,70.18,3.9576,2,1.38
29/10/2021,,1.2535,70.94,3.9872,2,1.3694
30/10/2021,,1.2535,70.94,3.9872,2,1.3694
31/10/2021,,1.2535,70.84,3.9877,2,1.3683
01/11/2021,,1.242,71.62,3.9811,2,1.3656
02/11/2021,,1.2455,71.65,3.9789,2,1.3616
03/11/2021,,1.2482,71.74,3.9461,2,1.3697
04/11/2021,,1.2328,71.44,3.9827,2,1.3507
05/11/2021,,1.2313,71.15,3.9753,2,1.3503
06/11/2021,,1.2313,71.15,3.9753,2,1.3503
07/11/2021,,1.2303,71.3,3.9761,2,1.349
08/11/2021,,1.2389,71.26,3.9645,2,1.356
09/11/2021,,1.2354,70.74,3.9611,2,1.3559
10/11/2021,,1.2313,71.28,4.0126,2,1.3412
11/11/2021,,1.2314,71.6,4.0494,2,1.3365
12/11/2021,,1.2375,72.9,4.0544,2,1.3415
13/11/2021,,1.2375,72.9,4.0532,2,1.3415
14/11/2021,,1.2356,72.88,4.056,2,1.3414
15/11/2021,,1.2409,72.52,4.0893,2,1.3407
16/11/2021,,1.2491,73.13,4.1117,2,1.3425
17/11/2021,,1.2526,72.61,4.1182,2,1.3489
18/11/2021,,1.2498,73.11,4.1073,2,1.3499
19/11/2021,,1.2488,73.52,4.1641,2,1.3447
20/11/2021,,1.2488,73.52,4.1641,2,1.3447
21/11/2021,,1.2485,73.56,4.1607,2,1.3434
22/11/2021,,1.2496,75,4.1885,2,1.3398
23/11/2021,,1.2486,74.31,4.1838,2,1.3375
24/11/2021,,1.2451,74.97,4.1784,2,1.333
25/11/2021,,1.2452,74.56,4.1753,2,1.3313
26/11/2021,,1.2313,75.56,4.1631,2,1.334
27/11/2021,,1.2313,75.56,4.1631,2,1.334
28/11/2021,,1.2333,75.56,4.1689,2,1.3339
29/11/2021,,1.229,74.47,4.1454,2,1.3315
30/11/2021,,1.2226,74.12,4.1104,2,1.3297
01/12/2021,,1.2223,74.28,4.0857,2,1.3278
02/12/2021,,1.2234,73.65,4.068,2,1.3301
03/12/2021,,1.2152,73.97,4.0648,2,1.3235
04/12/2021,,1.2152,73.97,4.0639,2,1.3235
05/12/2021,,1.2158,73.89,4.07,2,1.3235
06/12/2021,,1.2276,74.38,4.0717,2,1.3262
07/12/2021,,1.2247,74.03,4.0654,2,1.3247
08/12/2021,,1.2155,73.56,4.0638,2,1.3209
09/12/2021,,1.2216,73.65,4.0791,2,1.3223
10/12/2021,,1.2208,73.45,4.0814,2,1.3272
11/12/2021,,1.2208,73.45,4.0812,2,1.327
12/12/2021,,1.2212,73.43,4.0836,2,1.3256
13/12/2021,,1.2188,73.52,4.1106,2,1.3213
14/12/2021,,1.2227,73.83,4.1133,2,1.323
15/12/2021,,1.2263,73.63,4.0937,2,1.3263
16/12/2021,,1.2245,73.8,4.0867,2,1.3323
17/12/2021,,1.2214,74.17,4.1205,2,1.3238
18/12/2021,,1.2214,74.17,4.1212,2,1.324
19/12/2021,,1.2215,74.09,4.1204,2,1.3228
20/12/2021,,1.2176,74.1,4.1054,2,1.321
21/12/2021,,1.225,73.9,4.0964,2,1.3269
22/12/2021,,1.2277,73.64,4.0903,2,1.3353
23/12/2021,,1.2318,73.36,4.0893,2,1.3407
24/12/2021,,1.2311,73.66,4.0807,2,1.3389
25/12/2021,,1.2311,73.66,4.0807,2,1.3389
26/12/2021,,1.2316,73.63,4.0824,2,1.3404
27/12/2021,,1.2331,73.39,4.0644,2,1.3441
28/12/2021,,1.232,73.7,4.0653,2,1.3434
29/12/2021,,1.2335,73.99,4.049,2,1.3496
30/12/2021,,1.2336,74.59,4.0581,2,1.3498
31/12/2021,,1.2341,74.79,4.0353,2,1.3523
01/01/2022,,1.2341,74.79,4.0353,2,1.3523
02/01/2022,,1.2333,75.02,4.0364,2,1.3522
03/01/2022,,1.2383,74.41,4.0499,2,1.3481
04/01/2022,,1.2397,75.3,4.0451,2,1.353
05/01/2022,,1.2437,76.7,4.0429,2,1.3556
06/01/2022,,1.2469,76.39,4.0322,2,1.3534
07/01/2022,,1.2484,75.45,4.0009,2,1.3591
08/01/2022,,1.2484,75.45,4.0006,2,1.359
09/01/2022,,1.2489,75.47,4.0036,2,1.359
10/01/2022,,1.2592,74.86,4.0084,2,1.358
11/01/2022,,1.2592,74.49,3.9926,2,1.3633
12/01/2022,,1.253,74.6,3.9548,2,1.3706
13/01/2022,,1.2495,76.34,3.9629,2,1.3712
14/01/2022,,1.249,76.23,3.976,2,1.368
15/01/2022,,1.249,76.24,3.976,2,1.368
16/01/2022,,1.2505,76.34,3.9773,2,1.3673
17/01/2022,,1.2474,76.1,3.9666,2,1.3648
18/01/2022,,1.2473,76.84,4.0027,2,1.3601
19/01/2022,,1.246,76.35,3.988,2,1.3608
20/01/2022,,1.2468,76.13,4.0014,2,1.3597
21/01/2022,,1.2375,76.53,3.998,2,1.3568
